order_id,product,quantity_ordered,price_each,order_date,month,total_sales,total_quantity_sold_all_months,quantity_sold_that_month,quantity_sold_last_month,product_encoded,short_product
149868,USB-C Charging Cable,1,11.95,2019-01-01 20:23:00,January,11.95,23555,1265,3200,15,USB-C Char
143415,AAA Batteries (4-pack),1,2.99,2019-01-01 20:28:00,January,2.99,30487,1562,4188,5,AAA Batter
147709,LG Washing Machine,1,600.0,2019-01-01 20:29:00,January,600.0,649,39,78,11,LG Washing
149631,USB-C Charging Cable,1,11.95,2019-01-01 20:33:00,January,11.95,23555,1265,3200,15,USB-C Char
148043,34in Ultrawide Monitor,1,379.99,2019-01-01 20:39:00,January,379.99,6076,305,842,3,34in Ultra
146135,USB-C Charging Cable,1,11.95,2019-01-01 20:45:00,January,11.95,23555,1265,3200,15,USB-C Char
148948,Lightning Charging Cable,2,14.95,2019-01-01 20:53:00,January,29.9,22841,1132,3052,12,Lightning 
142290,Apple Airpods Headphones,1,150.0,2019-01-01 20:54:00,January,150.0,15383,798,2057,6,Apple Airp
141646,Lightning Charging Cable,1,14.95,2019-01-01 20:59:00,January,14.95,22841,1132,3052,12,Lightning 
142996,AAA Batteries (4-pack),1,2.99,2019-01-01 21:01:00,January,2.99,30487,1562,4188,5,AAA Batter
143863,Lightning Charging Cable,1,14.95,2019-01-01 21:08:00,January,14.95,22841,1132,3052,12,Lightning 
145022,ThinkPad Laptop,1,999.99,2019-01-01 21:11:00,January,999.99,4054,214,531,14,ThinkPad L
146915,Wired Headphones,1,11.99,2019-01-01 21:23:00,January,11.99,20201,1057,2714,17,Wired Head
143147,ThinkPad Laptop,1,999.99,2019-01-01 21:28:00,January,999.99,4054,214,531,14,ThinkPad L
145944,Wired Headphones,1,11.99,2019-01-01 21:32:00,January,11.99,20201,1057,2714,17,Wired Head
146022,34in Ultrawide Monitor,1,379.99,2019-01-01 21:32:00,January,379.99,6076,305,842,3,34in Ultra
145189,USB-C Charging Cable,1,11.95,2019-01-01 21:34:00,January,11.95,23555,1265,3200,15,USB-C Char
149286,Apple Airpods Headphones,1,150.0,2019-01-01 21:40:00,January,150.0,15383,798,2057,6,Apple Airp
144227,Macbook Pro Laptop,1,1700.0,2019-01-01 21:42:00,January,1700.0,4645,233,636,13,Macbook Pr
144159,AA Batteries (4-pack),1,3.84,2019-01-01 21:46:00,January,3.84,27148,1398,3672,4,AA Batteri
141409,Bose SoundSport Headphones,1,99.99,2019-01-01 21:49:00,January,99.99,13236,644,1807,7,Bose Sound
148639,AA Batteries (4-pack),1,3.84,2019-01-01 21:51:00,January,3.84,27148,1398,3672,4,AA Batteri
146989,USB-C Charging Cable,1,11.95,2019-01-01 21:52:00,January,11.95,23555,1265,3200,15,USB-C Char
145239,Bose SoundSport Headphones,1,99.99,2019-01-01 21:56:00,January,99.99,13236,644,1807,7,Bose Sound
143755,Wired Headphones,1,11.99,2019-01-01 21:59:00,January,11.99,20201,1057,2714,17,Wired Head
141260,AAA Batteries (4-pack),1,2.99,2019-01-01 22:00:00,January,2.99,30487,1562,4188,5,AAA Batter
142066,27in 4K Gaming Monitor,1,389.99,2019-01-01 22:02:00,January,389.99,6134,308,851,1,27in 4K Ga
146403,AA Batteries (4-pack),1,3.84,2019-01-01 22:11:00,January,3.84,27148,1398,3672,4,AA Batteri
148246,AA Batteries (4-pack),1,3.84,2019-01-01 22:29:00,January,3.84,27148,1398,3672,4,AA Batteri
149386,USB-C Charging Cable,1,11.95,2019-01-01 22:36:00,January,11.95,23555,1265,3200,15,USB-C Char
147444,USB-C Charging Cable,1,11.95,2019-01-01 22:37:00,January,11.95,23555,1265,3200,15,USB-C Char
147444,Vareebadd Phone,1,400.0,2019-01-01 22:37:00,January,400.0,2023,124,279,16,Vareebadd 
142335,Lightning Charging Cable,1,14.95,2019-01-01 22:37:00,January,14.95,22841,1132,3052,12,Lightning 
147901,Wired Headphones,1,11.99,2019-01-01 22:45:00,January,11.99,20201,1057,2714,17,Wired Head
148445,Wired Headphones,1,11.99,2019-01-01 22:46:00,January,11.99,20201,1057,2714,17,Wired Head
147019,Bose SoundSport Headphones,1,99.99,2019-01-01 22:51:00,January,99.99,13236,644,1807,7,Bose Sound
143484,Lightning Charging Cable,1,14.95,2019-01-01 23:07:00,January,14.95,22841,1132,3052,12,Lightning 
146510,Google Phone,1,600.0,2019-01-01 23:07:00,January,600.0,5440,312,706,9,Google Pho
142321,USB-C Charging Cable,1,11.95,2019-01-01 23:08:00,January,11.95,23555,1265,3200,15,USB-C Char
144016,AAA Batteries (4-pack),2,2.99,2019-01-01 23:12:00,January,5.98,30487,1562,4188,5,AAA Batter
147213,27in FHD Monitor,1,149.99,2019-01-01 23:17:00,January,149.99,7429,412,950,2,27in FHD M
146380,AAA Batteries (4-pack),2,2.99,2019-01-01 23:18:00,January,5.98,30487,1562,4188,5,AAA Batter
147414,Lightning Charging Cable,1,14.95,2019-01-01 23:27:00,January,14.95,22841,1132,3052,12,Lightning 
146833,Apple Airpods Headphones,1,150.0,2019-01-01 23:42:00,January,150.0,15383,798,2057,6,Apple Airp
149368,AAA Batteries (4-pack),1,2.99,2019-01-01 23:42:00,January,2.99,30487,1562,4188,5,AAA Batter
146912,AA Batteries (4-pack),1,3.84,2019-01-01 23:48:00,January,3.84,27148,1398,3672,4,AA Batteri
147474,Wired Headphones,1,11.99,2019-01-01 23:48:00,January,11.99,20201,1057,2714,17,Wired Head
141604,27in FHD Monitor,1,149.99,2019-01-01 23:58:00,January,149.99,7429,412,950,2,27in FHD M
146153,Apple Airpods Headphones,1,150.0,2019-01-02 00:10:00,January,150.0,15383,798,2057,6,Apple Airp
143115,USB-C Charging Cable,1,11.95,2019-01-02 00:24:00,January,11.95,23555,1265,3200,15,USB-C Char
148676,Wired Headphones,1,11.99,2019-01-02 00:34:00,January,11.99,20201,1057,2714,17,Wired Head
143507,Wired Headphones,1,11.99,2019-01-02 01:06:00,January,11.99,20201,1057,2714,17,Wired Head
150147,20in Monitor,1,109.99,2019-01-02 01:07:00,January,109.99,4058,216,563,0,20in Monit
148021,USB-C Charging Cable,2,11.95,2019-01-02 01:08:00,January,23.9,23555,1265,3200,15,USB-C Char
143781,iPhone,1,700.0,2019-01-02 01:13:00,January,700.0,6732,372,895,18,iPhone
146564,USB-C Charging Cable,1,11.95,2019-01-02 01:22:00,January,11.95,23555,1265,3200,15,USB-C Char
141606,Lightning Charging Cable,1,14.95,2019-01-02 01:26:00,January,14.95,22841,1132,3052,12,Lightning 
141640,Macbook Pro Laptop,1,1700.0,2019-01-02 01:27:00,January,1700.0,4645,233,636,13,Macbook Pr
148739,Wired Headphones,1,11.99,2019-01-02 02:24:00,January,11.99,20201,1057,2714,17,Wired Head
150166,AA Batteries (4-pack),1,3.84,2019-01-02 05:32:00,January,3.84,27148,1398,3672,4,AA Batteri
144240,Apple Airpods Headphones,1,150.0,2019-01-02 06:10:00,January,150.0,15383,798,2057,6,Apple Airp
145325,AA Batteries (4-pack),1,3.84,2019-01-02 06:41:00,January,3.84,27148,1398,3672,4,AA Batteri
148186,Google Phone,1,600.0,2019-01-02 06:53:00,January,600.0,5440,312,706,9,Google Pho
141905,USB-C Charging Cable,1,11.95,2019-01-02 07:10:00,January,11.95,23555,1265,3200,15,USB-C Char
148160,Vareebadd Phone,1,400.0,2019-01-02 07:22:00,January,400.0,2023,124,279,16,Vareebadd 
144694,Bose SoundSport Headphones,1,99.99,2019-01-02 07:32:00,January,99.99,13236,644,1807,7,Bose Sound
141469,Flatscreen TV,1,300.0,2019-01-02 07:44:00,January,300.0,4724,240,657,8,Flatscreen
147297,AAA Batteries (4-pack),2,2.99,2019-01-02 07:47:00,January,5.98,30487,1562,4188,5,AAA Batter
142614,AAA Batteries (4-pack),1,2.99,2019-01-02 07:53:00,January,2.99,30487,1562,4188,5,AAA Batter
149866,AA Batteries (4-pack),2,3.84,2019-01-02 07:57:00,January,7.68,27148,1398,3672,4,AA Batteri
148067,iPhone,1,700.0,2019-01-02 07:58:00,January,700.0,6732,372,895,18,iPhone
148067,Lightning Charging Cable,1,14.95,2019-01-02 07:58:00,January,14.95,22841,1132,3052,12,Lightning 
147556,27in 4K Gaming Monitor,1,389.99,2019-01-02 08:05:00,January,389.99,6134,308,851,1,27in 4K Ga
147783,Bose SoundSport Headphones,1,99.99,2019-01-02 08:08:00,January,99.99,13236,644,1807,7,Bose Sound
141290,Apple Airpods Headphones,1,150.0,2019-01-02 08:25:00,January,150.0,15383,798,2057,6,Apple Airp
141290,AA Batteries (4-pack),3,3.84,2019-01-02 08:25:00,January,11.52,27148,1398,3672,4,AA Batteri
147299,Bose SoundSport Headphones,1,99.99,2019-01-02 08:25:00,January,99.99,13236,644,1807,7,Bose Sound
144120,AA Batteries (4-pack),2,3.84,2019-01-02 08:29:00,January,7.68,27148,1398,3672,4,AA Batteri
141937,USB-C Charging Cable,1,11.95,2019-01-02 08:31:00,January,11.95,23555,1265,3200,15,USB-C Char
141737,ThinkPad Laptop,1,999.99,2019-01-02 08:37:00,January,999.99,4054,214,531,14,ThinkPad L
149372,AAA Batteries (4-pack),1,2.99,2019-01-02 08:43:00,January,2.99,30487,1562,4188,5,AAA Batter
145518,USB-C Charging Cable,1,11.95,2019-01-02 08:46:00,January,11.95,23555,1265,3200,15,USB-C Char
141994,Lightning Charging Cable,1,14.95,2019-01-02 08:47:00,January,14.95,22841,1132,3052,12,Lightning 
143161,AA Batteries (4-pack),1,3.84,2019-01-02 08:47:00,January,3.84,27148,1398,3672,4,AA Batteri
143092,34in Ultrawide Monitor,1,379.99,2019-01-02 09:03:00,January,379.99,6076,305,842,3,34in Ultra
143803,Bose SoundSport Headphones,1,99.99,2019-01-02 09:04:00,January,99.99,13236,644,1807,7,Bose Sound
142694,Apple Airpods Headphones,1,150.0,2019-01-02 09:05:00,January,150.0,15383,798,2057,6,Apple Airp
150319,Google Phone,1,600.0,2019-01-02 09:16:00,January,600.0,5440,312,706,9,Google Pho
149616,USB-C Charging Cable,1,11.95,2019-01-02 09:17:00,January,11.95,23555,1265,3200,15,USB-C Char
149616,Google Phone,1,600.0,2019-01-02 09:17:00,January,600.0,5440,312,706,9,Google Pho
148113,Wired Headphones,1,11.99,2019-01-02 09:20:00,January,11.99,20201,1057,2714,17,Wired Head
142248,Wired Headphones,1,11.99,2019-01-02 09:32:00,January,11.99,20201,1057,2714,17,Wired Head
145031,Flatscreen TV,1,300.0,2019-01-02 09:40:00,January,300.0,4724,240,657,8,Flatscreen
145343,ThinkPad Laptop,1,999.99,2019-01-02 09:40:00,January,999.99,4054,214,531,14,ThinkPad L
144062,Apple Airpods Headphones,1,150.0,2019-01-02 09:40:00,January,150.0,15383,798,2057,6,Apple Airp
142206,Macbook Pro Laptop,1,1700.0,2019-01-02 09:41:00,January,1700.0,4645,233,636,13,Macbook Pr
145549,Apple Airpods Headphones,1,150.0,2019-01-02 09:45:00,January,150.0,15383,798,2057,6,Apple Airp
141803,27in 4K Gaming Monitor,1,389.99,2019-01-02 09:53:00,January,389.99,6134,308,851,1,27in 4K Ga
147053,Bose SoundSport Headphones,1,99.99,2019-01-02 09:54:00,January,99.99,13236,644,1807,7,Bose Sound
149024,USB-C Charging Cable,1,11.95,2019-01-02 09:57:00,January,11.95,23555,1265,3200,15,USB-C Char
145487,AAA Batteries (4-pack),2,2.99,2019-01-02 10:03:00,January,5.98,30487,1562,4188,5,AAA Batter
145182,Bose SoundSport Headphones,1,99.99,2019-01-02 10:06:00,January,99.99,13236,644,1807,7,Bose Sound
143836,AAA Batteries (4-pack),1,2.99,2019-01-02 10:09:00,January,2.99,30487,1562,4188,5,AAA Batter
143472,27in FHD Monitor,1,149.99,2019-01-02 10:15:00,January,149.99,7429,412,950,2,27in FHD M
142474,USB-C Charging Cable,1,11.95,2019-01-02 10:18:00,January,11.95,23555,1265,3200,15,USB-C Char
147251,27in 4K Gaming Monitor,1,389.99,2019-01-02 10:22:00,January,389.99,6134,308,851,1,27in 4K Ga
148748,Lightning Charging Cable,1,14.95,2019-01-02 10:24:00,January,14.95,22841,1132,3052,12,Lightning 
143179,Wired Headphones,1,11.99,2019-01-02 10:25:00,January,11.99,20201,1057,2714,17,Wired Head
146117,Lightning Charging Cable,1,14.95,2019-01-02 10:27:00,January,14.95,22841,1132,3052,12,Lightning 
141797,27in FHD Monitor,1,149.99,2019-01-02 10:29:00,January,149.99,7429,412,950,2,27in FHD M
150462,Bose SoundSport Headphones,1,99.99,2019-01-02 10:32:00,January,99.99,13236,644,1807,7,Bose Sound
141461,Lightning Charging Cable,1,14.95,2019-01-02 10:34:00,January,14.95,22841,1132,3052,12,Lightning 
144829,Apple Airpods Headphones,1,150.0,2019-01-02 10:36:00,January,150.0,15383,798,2057,6,Apple Airp
146116,Lightning Charging Cable,1,14.95,2019-01-02 10:42:00,January,14.95,22841,1132,3052,12,Lightning 
149216,AA Batteries (4-pack),1,3.84,2019-01-02 10:52:00,January,3.84,27148,1398,3672,4,AA Batteri
145767,Macbook Pro Laptop,1,1700.0,2019-01-02 10:55:00,January,1700.0,4645,233,636,13,Macbook Pr
149403,AA Batteries (4-pack),1,3.84,2019-01-02 10:57:00,January,3.84,27148,1398,3672,4,AA Batteri
143800,Bose SoundSport Headphones,1,99.99,2019-01-02 11:00:00,January,99.99,13236,644,1807,7,Bose Sound
142344,27in 4K Gaming Monitor,1,389.99,2019-01-02 11:01:00,January,389.99,6134,308,851,1,27in 4K Ga
146474,AAA Batteries (4-pack),1,2.99,2019-01-02 11:04:00,January,2.99,30487,1562,4188,5,AAA Batter
145965,Google Phone,1,600.0,2019-01-02 11:12:00,January,600.0,5440,312,706,9,Google Pho
143410,iPhone,1,700.0,2019-01-02 11:13:00,January,700.0,6732,372,895,18,iPhone
147412,AA Batteries (4-pack),2,3.84,2019-01-02 11:14:00,January,7.68,27148,1398,3672,4,AA Batteri
150050,AA Batteries (4-pack),2,3.84,2019-01-02 11:15:00,January,7.68,27148,1398,3672,4,AA Batteri
141779,Lightning Charging Cable,1,14.95,2019-01-02 11:23:00,January,14.95,22841,1132,3052,12,Lightning 
141493,34in Ultrawide Monitor,1,379.99,2019-01-02 11:26:00,January,379.99,6076,305,842,3,34in Ultra
145838,ThinkPad Laptop,1,999.99,2019-01-02 11:29:00,January,999.99,4054,214,531,14,ThinkPad L
148215,iPhone,1,700.0,2019-01-02 11:30:00,January,700.0,6732,372,895,18,iPhone
149933,LG Dryer,1,600.0,2019-01-02 11:31:00,January,600.0,640,39,86,10,LG Dryer
145087,Wired Headphones,1,11.99,2019-01-02 11:33:00,January,11.99,20201,1057,2714,17,Wired Head
146379,Lightning Charging Cable,1,14.95,2019-01-02 11:38:00,January,14.95,22841,1132,3052,12,Lightning 
148416,iPhone,1,700.0,2019-01-02 11:43:00,January,700.0,6732,372,895,18,iPhone
143365,Wired Headphones,1,11.99,2019-01-02 11:47:00,January,11.99,20201,1057,2714,17,Wired Head
141700,Apple Airpods Headphones,1,150.0,2019-01-02 12:00:00,January,150.0,15383,798,2057,6,Apple Airp
144162,Flatscreen TV,1,300.0,2019-01-02 12:05:00,January,300.0,4724,240,657,8,Flatscreen
149664,Apple Airpods Headphones,1,150.0,2019-01-02 12:06:00,January,150.0,15383,798,2057,6,Apple Airp
143597,Apple Airpods Headphones,1,150.0,2019-01-02 12:10:00,January,150.0,15383,798,2057,6,Apple Airp
148275,Lightning Charging Cable,1,14.95,2019-01-02 12:12:00,January,14.95,22841,1132,3052,12,Lightning 
148275,20in Monitor,1,109.99,2019-01-02 12:12:00,January,109.99,4058,216,563,0,20in Monit
149464,27in 4K Gaming Monitor,1,389.99,2019-01-02 12:13:00,January,389.99,6134,308,851,1,27in 4K Ga
147589,ThinkPad Laptop,1,999.99,2019-01-02 12:14:00,January,999.99,4054,214,531,14,ThinkPad L
145485,Apple Airpods Headphones,1,150.0,2019-01-02 12:15:00,January,150.0,15383,798,2057,6,Apple Airp
145448,AA Batteries (4-pack),1,3.84,2019-01-02 12:18:00,January,3.84,27148,1398,3672,4,AA Batteri
142838,AAA Batteries (4-pack),2,2.99,2019-01-02 12:28:00,January,5.98,30487,1562,4188,5,AAA Batter
142195,Apple Airpods Headphones,1,150.0,2019-01-02 12:38:00,January,150.0,15383,798,2057,6,Apple Airp
142415,Lightning Charging Cable,2,14.95,2019-01-02 12:43:00,January,29.9,22841,1132,3052,12,Lightning 
147509,AAA Batteries (4-pack),1,2.99,2019-01-02 12:46:00,January,2.99,30487,1562,4188,5,AAA Batter
144119,AA Batteries (4-pack),1,3.84,2019-01-02 12:48:00,January,3.84,27148,1398,3672,4,AA Batteri
143919,Wired Headphones,2,11.99,2019-01-02 12:50:00,January,23.98,20201,1057,2714,17,Wired Head
145113,AA Batteries (4-pack),1,3.84,2019-01-02 12:52:00,January,3.84,27148,1398,3672,4,AA Batteri
145622,34in Ultrawide Monitor,1,379.99,2019-01-02 12:54:00,January,379.99,6076,305,842,3,34in Ultra
141919,Wired Headphones,1,11.99,2019-01-02 12:55:00,January,11.99,20201,1057,2714,17,Wired Head
149490,Lightning Charging Cable,1,14.95,2019-01-02 12:59:00,January,14.95,22841,1132,3052,12,Lightning 
145694,27in FHD Monitor,1,149.99,2019-01-02 12:59:00,January,149.99,7429,412,950,2,27in FHD M
145103,Google Phone,1,600.0,2019-01-02 12:59:00,January,600.0,5440,312,706,9,Google Pho
144214,AAA Batteries (4-pack),2,2.99,2019-01-02 13:02:00,January,5.98,30487,1562,4188,5,AAA Batter
148580,27in FHD Monitor,1,149.99,2019-01-02 13:07:00,January,149.99,7429,412,950,2,27in FHD M
142736,Bose SoundSport Headphones,1,99.99,2019-01-02 13:11:00,January,99.99,13236,644,1807,7,Bose Sound
148117,Bose SoundSport Headphones,1,99.99,2019-01-02 13:12:00,January,99.99,13236,644,1807,7,Bose Sound
141523,Google Phone,1,600.0,2019-01-02 13:17:00,January,600.0,5440,312,706,9,Google Pho
142642,Wired Headphones,1,11.99,2019-01-02 13:17:00,January,11.99,20201,1057,2714,17,Wired Head
144629,Macbook Pro Laptop,1,1700.0,2019-01-02 13:18:00,January,1700.0,4645,233,636,13,Macbook Pr
141885,Wired Headphones,1,11.99,2019-01-02 13:18:00,January,11.99,20201,1057,2714,17,Wired Head
150226,20in Monitor,1,109.99,2019-01-02 13:20:00,January,109.99,4058,216,563,0,20in Monit
148371,Lightning Charging Cable,1,14.95,2019-01-02 13:20:00,January,14.95,22841,1132,3052,12,Lightning 
145256,Lightning Charging Cable,1,14.95,2019-01-02 13:21:00,January,14.95,22841,1132,3052,12,Lightning 
145256,iPhone,1,700.0,2019-01-02 13:21:00,January,700.0,6732,372,895,18,iPhone
143511,USB-C Charging Cable,2,11.95,2019-01-02 13:25:00,January,23.9,23555,1265,3200,15,USB-C Char
144461,Apple Airpods Headphones,1,150.0,2019-01-02 13:30:00,January,150.0,15383,798,2057,6,Apple Airp
141931,USB-C Charging Cable,1,11.95,2019-01-02 13:31:00,January,11.95,23555,1265,3200,15,USB-C Char
141416,AAA Batteries (4-pack),1,2.99,2019-01-02 13:37:00,January,2.99,30487,1562,4188,5,AAA Batter
147201,iPhone,1,700.0,2019-01-02 13:37:00,January,700.0,6732,372,895,18,iPhone
147461,AAA Batteries (4-pack),2,2.99,2019-01-02 13:40:00,January,5.98,30487,1562,4188,5,AAA Batter
142030,AAA Batteries (4-pack),1,2.99,2019-01-02 13:45:00,January,2.99,30487,1562,4188,5,AAA Batter
148798,AA Batteries (4-pack),1,3.84,2019-01-02 13:46:00,January,3.84,27148,1398,3672,4,AA Batteri
143905,Bose SoundSport Headphones,1,99.99,2019-01-02 13:46:00,January,99.99,13236,644,1807,7,Bose Sound
143405,Lightning Charging Cable,2,14.95,2019-01-02 13:50:00,January,29.9,22841,1132,3052,12,Lightning 
144063,iPhone,1,700.0,2019-01-02 13:53:00,January,700.0,6732,372,895,18,iPhone
144063,Apple Airpods Headphones,1,150.0,2019-01-02 13:53:00,January,150.0,15383,798,2057,6,Apple Airp
145522,34in Ultrawide Monitor,1,379.99,2019-01-02 13:54:00,January,379.99,6076,305,842,3,34in Ultra
148100,Wired Headphones,1,11.99,2019-01-02 13:54:00,January,11.99,20201,1057,2714,17,Wired Head
147487,Apple Airpods Headphones,1,150.0,2019-01-02 13:59:00,January,150.0,15383,798,2057,6,Apple Airp
146307,ThinkPad Laptop,1,999.99,2019-01-02 14:00:00,January,999.99,4054,214,531,14,ThinkPad L
146745,AA Batteries (4-pack),1,3.84,2019-01-02 14:01:00,January,3.84,27148,1398,3672,4,AA Batteri
145422,Apple Airpods Headphones,1,150.0,2019-01-02 14:02:00,January,150.0,15383,798,2057,6,Apple Airp
143378,AA Batteries (4-pack),1,3.84,2019-01-02 14:04:00,January,3.84,27148,1398,3672,4,AA Batteri
147418,ThinkPad Laptop,1,999.99,2019-01-02 14:04:00,January,999.99,4054,214,531,14,ThinkPad L
146050,Lightning Charging Cable,1,14.95,2019-01-02 14:04:00,January,14.95,22841,1132,3052,12,Lightning 
143378,Bose SoundSport Headphones,1,99.99,2019-01-02 14:04:00,January,99.99,13236,644,1807,7,Bose Sound
147055,Bose SoundSport Headphones,1,99.99,2019-01-02 14:06:00,January,99.99,13236,644,1807,7,Bose Sound
144582,AA Batteries (4-pack),1,3.84,2019-01-02 14:08:00,January,3.84,27148,1398,3672,4,AA Batteri
146521,AA Batteries (4-pack),1,3.84,2019-01-02 14:17:00,January,3.84,27148,1398,3672,4,AA Batteri
147542,Apple Airpods Headphones,1,150.0,2019-01-02 14:17:00,January,150.0,15383,798,2057,6,Apple Airp
143408,Wired Headphones,1,11.99,2019-01-02 14:19:00,January,11.99,20201,1057,2714,17,Wired Head
144981,Flatscreen TV,1,300.0,2019-01-02 14:20:00,January,300.0,4724,240,657,8,Flatscreen
142490,Wired Headphones,1,11.99,2019-01-02 14:24:00,January,11.99,20201,1057,2714,17,Wired Head
148397,Apple Airpods Headphones,1,150.0,2019-01-02 14:29:00,January,150.0,15383,798,2057,6,Apple Airp
142735,USB-C Charging Cable,1,11.95,2019-01-02 14:35:00,January,11.95,23555,1265,3200,15,USB-C Char
147181,USB-C Charging Cable,1,11.95,2019-01-02 14:40:00,January,11.95,23555,1265,3200,15,USB-C Char
141929,AA Batteries (4-pack),2,3.84,2019-01-02 14:42:00,January,7.68,27148,1398,3672,4,AA Batteri
149781,27in 4K Gaming Monitor,1,389.99,2019-01-02 14:42:00,January,389.99,6134,308,851,1,27in 4K Ga
149173,27in FHD Monitor,1,149.99,2019-01-02 14:54:00,January,149.99,7429,412,950,2,27in FHD M
147454,Lightning Charging Cable,1,14.95,2019-01-02 14:57:00,January,14.95,22841,1132,3052,12,Lightning 
144619,Bose SoundSport Headphones,1,99.99,2019-01-02 15:02:00,January,99.99,13236,644,1807,7,Bose Sound
149133,AAA Batteries (4-pack),3,2.99,2019-01-02 15:04:00,January,8.97,30487,1562,4188,5,AAA Batter
142823,Macbook Pro Laptop,1,1700.0,2019-01-02 15:05:00,January,1700.0,4645,233,636,13,Macbook Pr
146758,USB-C Charging Cable,1,11.95,2019-01-02 15:06:00,January,11.95,23555,1265,3200,15,USB-C Char
